Index,Champion,Other Champions,Synergy,Counter,Synergy Total,Counter Total
4927,Galio,Rakan,-2,2,2,4
4928,Galio,Rek Sai,0,0,0,0
4929,Galio,Renekton,-1,-3,3,3
4930,Galio,Rengar,3,0,3,2
4931,Galio,Riven,1,3,1,3
4932,Galio,Rumble,-1,0,1,0
4933,Galio,Ryze,0,-1,0,1
4934,Galio,Samira,-1,1,1,1
4935,Galio,Sejuani,-1,0,1,0
4936,Galio,Seraphine,1,1,1,3
4937,Galio,Shaco,0,0,2,0
4938,Galio,Shen,0,-2,0,2
4939,Galio,Shyvana,0,0,0,0
4940,Galio,Singed,0,0,0,0
4941,Galio,Sion,1,0,1,0
4942,Galio,Sivir,1,1,1,1
4943,Galio,Skarner,0,1,0,1
4944,Galio,Sona,-1,1,1,1
4945,Galio,Soraka,0,-2,0,2
4946,Galio,Swain,0,1,2,1
4947,Galio,Syndra,1,0,1,0
4948,Galio,Sylas,0,0,2,2
4949,Galio,Talon,0,1,0,1
4950,Galio,Taliyah,0,0,0,2
4951,Galio,Taric,0,1,0,1
4952,Galio,Tahm Kench,0,0,0,0
4953,Galio,Thresh,0,-4,2,4
4954,Galio,Teemo,0,0,0,0
4955,Galio,Tristana,-1,0,3,0
4956,Galio,Trundle,-2,0,2,0
4957,Galio,Tryndamere,-2,0,2,0
4958,Galio,Twisted Fate,0,0,0,0
4959,Galio,Twitch,0,0,0,0
4960,Galio,Udyr,0,0,0,0
4961,Galio,Urgot,-1,-1,1,1
4962,Galio,Varus,1,1,1,5
4963,Galio,Vayne,1,0,1,2
4964,Galio,Veigar,0,0,0,2
4965,Galio,Vel Koz,0,0,0,0
4966,Galio,Vi,0,1,0,1
4967,Galio,Viktor,0,0,0,0
4968,Galio,Vladimir,1,0,1,0
4969,Galio,Volibear,0,0,0,0
4970,Galio,Warwick,0,0,0,0
4971,Galio,Wukong,0,0,0,0
4972,Galio,Xayah,0,0,0,6
4973,Galio,Xerath,1,0,1,0
4974,Galio,Xin Zhao,0,0,0,0
4975,Galio,Yasuo,0,0,2,2
4976,Galio,Yorick,1,0,1,0
4977,Galio,Zac,-1,0,1,0
4978,Galio,Zed,-1,0,1,0
4979,Galio,Ziggs,0,2,4,2
4980,Galio,Zilean,0,0,0,0
4981,Galio,Zoe,0,1,0,1
4982,Galio,Zyra,0,1,0,1
4983,Galio,Yuumi,-1,1,1,3
4984,Galio,Senna,0,-1,0,3
4985,Galio,Qiana,0,0,0,0
4986,Galio,Sett,0,-1,2,1
4987,Galio,Aphelios,-1,-3,1,3
4988,Galio,Viego,1,2,1,6
4989,Galio,Rell,-2,-1,2,1
4990,Galio,Lillia,-2,1,2,1
4991,Galio,Yone,0,-1,2,1
4992,Gangplank,Aatrox,0,1,4,3
4993,Gangplank,Akali,0,0,0,2
4994,Gangplank,Aurelion Sol,0,0,0,0
4995,Gangplank,Ahri,1,-1,1,1
4996,Gangplank,Akshan,1,3,1,3
4997,Gangplank,Alistar,-2,0,2,2
4998,Gangplank,Amumu,0,1,2,1
4999,Gangplank,Anivia,0,0,0,2
5000,Gangplank,Annie,0,-1,0,1
5001,Gangplank,Ashe,3,1,9,9
5002,Gangplank,Azir,0,-1,0,1
5003,Gangplank,Bard,-6,0,8,2
5004,Gangplank,Blitzcrank,0,2,2,2
5005,Gangplank,Brand,2,-3,2,3
5006,Gangplank,Braum,1,0,1,0
5007,Gangplank,Camille,0,2,0,6
5008,Gangplank,Caitlyn,1,-1,3,3
5009,Gangplank,Cassiopeia,1,-2,1,2
5010,Gangplank,Cho Gath,0,0,0,0
5011,Gangplank,Corki,3,-1,3,1
5012,Gangplank,Darius,0,1,0,7
5013,Gangplank,Dr. Mundo,0,0,0,0
5014,Gangplank,Diana,-2,-5,4,11
5015,Gangplank,Draven,0,2,0,6
5016,Gangplank,Ekko,3,-3,11,3
5017,Gangplank,Elise,-2,0,2,0
5018,Gangplank,Evelynn,0,0,2,2
5019,Gangplank,Ezreal,-5,-5,9,19
5020,Gangplank,Fiddlesticks,2,-1,2,1
5021,Gangplank,Fiora,1,-4,5,4
5022,Gangplank,Fizz,0,0,0,0
5023,Gangplank,Galio,-2,-2,2,4
5024,Gangplank,Gangplank,-80,0,80,0
5025,Gangplank,Garen,1,-1,1,1
5026,Gangplank,Gnar,0,-2,0,6
5027,Gangplank,Gragas,5,0,5,2
5028,Gangplank,Graves,-1,-1,5,3
5029,Gangplank,Gwen,0,-28,2,28
5030,Gangplank,Hecarim,2,-1,2,1
5031,Gangplank,Heimerdinger,2,1,2,7
5032,Gangplank,Irelia,1,1,3,9
5033,Gangplank,Ivern,-3,0,3,2
5034,Gangplank,Illaoi,-1,-1,1,1
5035,Gangplank,Janna,0,0,2,4
5036,Gangplank,Jarvan IV,0,0,0,0
5037,Gangplank,Jax,-1,1,1,5
5038,Gangplank,Jayce,0,0,4,2
5039,Gangplank,Jhin,-2,1,8,5
5040,Gangplank,Jinx,1,-1,1,3
5041,Gangplank,Karma,-1,-6,3,10
5042,Gangplank,Kalista,3,-2,3,2
5043,Gangplank,Karthus,-5,-3,5,5
5044,Gangplank,Kassadin,-1,0,1,0
5045,Gangplank,Kai Sa,0,0,0,0
5046,Gangplank,Katarina,5,0,7,6
5047,Gangplank,Kayn,2,-2,4,6
5048,Gangplank,Kayle,0,0,0,0
5049,Gangplank,Kennen,0,0,2,0
5050,Gangplank,Kha Zix,0,0,0,0
5051,Gangplank,Kog Maw,0,0,0,0
5052,Gangplank,Kled,0,-1,0,3
5053,Gangplank,Kindred,1,-2,3,2
5054,Gangplank,LeBlanc,0,0,0,0
5055,Gangplank,Lee Sin,0,0,0,0
5056,Gangplank,Leona,-2,0,4,4
5057,Gangplank,Lucian,-5,5,13,13
5058,Gangplank,Lissandra,1,0,1,2
5059,Gangplank,Lulu,-5,3,7,7
5060,Gangplank,Lux,-9,3,11,9
5061,Gangplank,Malphite,-1,0,1,0
5062,Gangplank,Malzahar,0,1,0,1
5063,Gangplank,Maokai,-1,0,1,0
5064,Gangplank,Master Yi,0,0,0,0
5065,Gangplank,Miss Fortune,0,0,0,0
5066,Gangplank,Mordekaiser,0,0,2,2
5067,Gangplank,Morgana,-2,1,2,3
5068,Gangplank,Nami,-3,2,3,6
5069,Gangplank,Nasus,2,-1,2,1
5070,Gangplank,Nautilus,-2,-3,4,7
5071,Gangplank,Neeko,1,-2,1,2
5072,Gangplank,Nidalee,-10,5,12,9
5073,Gangplank,Nocturne,0,0,0,0
5074,Gangplank,Nunu and Willump,0,0,0,0
5075,Gangplank,Olaf,0,-6,2,6
5076,Gangplank,Orrn,0,0,0,0
5077,Gangplank,Orianna,1,-2,1,2
5078,Gangplank,Pantheon,-3,2,3,2
5079,Gangplank,Poppy,0,1,0,1
5080,Gangplank,Pyke,1,-52,3,52
5081,Gangplank,Quinn,0,2,0,4
5082,Gangplank,Rammus,-2,-1,2,1
5083,Gangplank,Rakan,-6,0,16,6
5084,Gangplank,Rek Sai,0,0,0,0
5085,Gangplank,Renekton,0,0,0,4
5086,Gangplank,Rengar,1,-3,1,3
5087,Gangplank,Riven,-2,-7,2,13
5088,Gangplank,Rumble,2,3,2,3
5089,Gangplank,Ryze,2,4,12,10
5090,Gangplank,Samira,-2,3,2,3
5091,Gangplank,Sejuani,2,3,2,3
5092,Gangplank,Seraphine,-1,-4,3,4
5093,Gangplank,Shaco,-1,3,1,3
5094,Gangplank,Shen,-1,-4,1,6
5095,Gangplank,Shyvana,0,-1,0,1
5096,Gangplank,Singed,1,2,1,2
5097,Gangplank,Sion,1,0,3,2
5098,Gangplank,Sivir,0,-1,2,3
5099,Gangplank,Skarner,0,0,0,2
5100,Gangplank,Sona,5,-12,5,14
5101,Gangplank,Soraka,2,1,2,3
5102,Gangplank,Swain,-1,2,3,4
5103,Gangplank,Syndra,-2,6,6,6
5104,Gangplank,Sylas,-3,-4,5,10
5105,Gangplank,Talon,1,-2,3,4
5106,Gangplank,Taliyah,1,0,3,2
5107,Gangplank,Taric,1,-1,1,1
5108,Gangplank,Tahm Kench,0,0,0,0
5109,Gangplank,Thresh,-3,-2,11,10
5110,Gangplank,Teemo,-1,0,1,2
5111,Gangplank,Tristana,1,-5,1,11
5112,Gangplank,Trundle,8,-2,8,2
5113,Gangplank,Tryndamere,1,2,3,2
5114,Gangplank,Twisted Fate,0,0,0,0
5115,Gangplank,Twitch,-6,-3,14,3
5116,Gangplank,Udyr,0,-1,0,1
5117,Gangplank,Urgot,-1,0,1,0
5118,Gangplank,Varus,-1,-1,7,7
5119,Gangplank,Vayne,-5,-3,5,7
5120,Gangplank,Veigar,2,1,2,5
5121,Gangplank,Vel Koz,0,0,0,0
5122,Gangplank,Vi,0,1,0,1
5123,Gangplank,Viktor,0,-1,0,3
5124,Gangplank,Vladimir,-5,-4,9,6
5125,Gangplank,Volibear,-1,0,1,0
5126,Gangplank,Warwick,0,2,0,4
5127,Gangplank,Wukong,0,0,0,0
5128,Gangplank,Xayah,-3,0,9,10
5129,Gangplank,Xerath,0,0,4,2
5130,Gangplank,Xin Zhao,0,0,0,0
5131,Gangplank,Yasuo,-3,2,9,4
5132,Gangplank,Yorick,0,2,0,4
5133,Gangplank,Zac,0,4,2,4
5134,Gangplank,Zed,2,3,4,3
5135,Gangplank,Ziggs,0,-2,2,2
5136,Gangplank,Zilean,0,-2,0,2
5137,Gangplank,Zoe,2,1,2,1
5138,Gangplank,Zyra,-1,0,3,2
5139,Gangplank,Yuumi,5,-1,5,3
5140,Gangplank,Senna,4,3,6,3
5141,Gangplank,Qiana,0,0,0,0
5142,Gangplank,Sett,-4,3,4,7
5143,Gangplank,Aphelios,4,2,8,6
5144,Gangplank,Viego,-5,0,9,8
5145,Gangplank,Rell,0,0,0,0
5146,Gangplank,Lillia,-1,0,1,0
5147,Gangplank,Yone,-1,1,1,5
5148,Garen,Aatrox,1,-1,1,1
5149,Garen,Akali,-1,-1,1,1
5150,Garen,Aurelion Sol,0,0,0,0
5151,Garen,Ahri,1,0,1,0
5152,Garen,Akshan,0,0,0,0
5153,Garen,Alistar,0,0,0,0
5154,Garen,Amumu,0,0,0,0
5155,Garen,Anivia,0,0,0,0
5156,Garen,Annie,0,0,0,0
5157,Garen,Ashe,1,1,1,3
5158,Garen,Azir,1,0,1,0
5159,Garen,Bard,0,-2,0,2
5160,Garen,Blitzcrank,-1,1,1,1
5161,Garen,Brand,2,0,2,0
5162,Garen,Braum,0,0,0,0
5163,Garen,Camille,0,-1,0,1
5164,Garen,Caitlyn,0,-1,0,1
5165,Garen,Cassiopeia,-1,0,1,0
5166,Garen,Cho Gath,0,0,0,0
5167,Garen,Corki,0,0,0,0
5168,Garen,Darius,0,0,0,0
5169,Garen,Dr. Mundo,0,0,0,0
5170,Garen,Diana,0,0,0,0
5171,Garen,Draven,0,0,0,0
5172,Garen,Ekko,0,6,0,6
5173,Garen,Elise,0,0,0,0
5174,Garen,Evelynn,1,1,1,1
5175,Garen,Ezreal,1,-1,1,7
5176,Garen,Fiddlesticks,0,0,0,0
5177,Garen,Fiora,0,0,0,0
5178,Garen,Fizz,1,-1,1,1
5179,Garen,Galio,0,0,0,0
5180,Garen,Gangplank,1,1,1,1
5181,Garen,Garen,0,0,0,0
5182,Garen,Gnar,0,-1,0,1
5183,Garen,Gragas,0,0,0,0
5184,Garen,Graves,4,-1,8,1
5185,Garen,Gwen,0,0,0,0
5186,Garen,Hecarim,0,0,0,0
5187,Garen,Heimerdinger,-1,-1,1,1
5188,Garen,Irelia,-1,0,1,0
5189,Garen,Ivern,1,1,1,1
5190,Garen,Illaoi,0,0,0,0
5191,Garen,Janna,0,0,0,0
5192,Garen,Jarvan IV,0,0,0,0
5193,Garen,Jax,0,0,0,0
5194,Garen,Jayce,-1,1,1,1
5195,Garen,Jhin,1,-2,3,2
5196,Garen,Jinx,1,0,1,0
5197,Garen,Karma,1,3,3,3
5198,Garen,Kalista,1,0,1,0
5199,Garen,Karthus,4,0,4,0
5200,Garen,Kassadin,0,0,2,0
5201,Garen,Kai Sa,0,0,0,0
5202,Garen,Katarina,-1,1,1,1
5203,Garen,Kayn,1,0,1,0
5204,Garen,Kayle,-1,0,1,0
5205,Garen,Kennen,0,0,0,0
5206,Garen,Kha Zix,0,0,0,0
5207,Garen,Kog Maw,0,0,0,0
5208,Garen,Kled,1,0,1,0
5209,Garen,Kindred,-1,1,1,1
5210,Garen,LeBlanc,0,0,0,0
5211,Garen,Lee Sin,0,0,0,0
5212,Garen,Leona,1,0,1,0
5213,Garen,Lucian,0,5,2,7
5214,Garen,Lissandra,0,0,0,0
5215,Garen,Lulu,0,-2,0,2
5216,Garen,Lux,1,-1,1,1
5217,Garen,Malphite,-3,-1,3,1
5218,Garen,Malzahar,0,0,0,0
5219,Garen,Maokai,0,0,0,0
5220,Garen,Master Yi,0,0,0,0
5221,Garen,Miss Fortune,0,0,0,0
5222,Garen,Mordekaiser,0,0,0,2
5223,Garen,Morgana,-2,0,2,0
5224,Garen,Nami,0,5,0,5
5225,Garen,Nasus,0,-1,0,1
5226,Garen,Nautilus,-1,1,1,1
5227,Garen,Neeko,0,0,0,0
5228,Garen,Nidalee,-2,1,2,1
5229,Garen,Nocturne,0,0,0,0
5230,Garen,Nunu and Willump,0,0,0,0
5231,Garen,Olaf,0,0,0,0
5232,Garen,Orrn,0,0,0,0
5233,Garen,Orianna,0,0,0,0
5234,Garen,Pantheon,0,1,0,1
5235,Garen,Poppy,0,0,0,0
5236,Garen,Pyke,-1,0,1,0
5237,Garen,Quinn,-1,0,1,0
5238,Garen,Rammus,0,0,0,0
5239,Garen,Rakan,0,-1,0,1
5240,Garen,Rek Sai,0,0,0,0
5241,Garen,Renekton,0,0,0,0
5242,Garen,Rengar,-1,0,1,0
5243,Garen,Riven,1,0,1,0
5244,Garen,Rumble,0,0,0,0
5245,Garen,Ryze,0,0,0,0
5246,Garen,Samira,0,-2,0,4
5247,Garen,Sejuani,-1,0,1,0
5248,Garen,Seraphine,-1,-1,1,1
5249,Garen,Shaco,0,0,0,0
5250,Garen,Shen,0,1,0,1
5251,Garen,Shyvana,0,0,0,0
5252,Garen,Singed,0,0,0,0
5253,Garen,Sion,1,0,1,0
5254,Garen,Sivir,0,0,0,0
5255,Garen,Skarner,0,0,0,0
5256,Garen,Sona,1,1,1,1
5257,Garen,Soraka,0,0,0,0
5258,Garen,Swain,3,0,5,0
5259,Garen,Syndra,0,0,0,0
5260,Garen,Sylas,0,0,0,0
5261,Garen,Talon,4,0,4,0
5262,Garen,Taliyah,0,1,0,1
5263,Garen,Taric,0,0,0,0
5264,Garen,Tahm Kench,0,0,0,0
5265,Garen,Thresh,0,-3,0,3
5266,Garen,Teemo,1,0,1,0
5267,Garen,Tristana,0,1,0,1
5268,Garen,Trundle,0,0,0,0
5269,Garen,Tryndamere,0,0,0,0
5270,Garen,Twisted Fate,0,0,0,0
5271,Garen,Twitch,1,0,1,2
5272,Garen,Udyr,0,0,0,0
5273,Garen,Urgot,0,-2,0,2
5274,Garen,Varus,-1,0,1,4
5275,Garen,Vayne,-1,0,1,2
5276,Garen,Veigar,1,2,1,2
5277,Garen,Vel Koz,0,0,0,0
5278,Garen,Vi,0,0,0,0
5279,Garen,Viktor,0,0,0,0
5280,Garen,Vladimir,0,0,0,2
5281,Garen,Volibear,-1,0,1,2
5282,Garen,Warwick,0,-1,0,1
5283,Garen,Wukong,0,0,0,0
5284,Garen,Xayah,0,0,0,0
5285,Garen,Xerath,0,1,0,1
5286,Garen,Xin Zhao,0,0,0,0
5287,Garen,Yasuo,0,1,0,1
5288,Garen,Yorick,0,0,0,0
5289,Garen,Zac,1,-1,1,1
5290,Garen,Zed,0,-1,0,1
5291,Garen,Ziggs,0,0,2,0
5292,Garen,Zilean,1,0,1,0
5293,Garen,Zoe,0,0,0,0
5294,Garen,Zyra,-2,0,2,2
5295,Garen,Yuumi,-2,0,2,2
5296,Garen,Senna,0,0,0,0
5297,Garen,Qiana,0,0,0,0
5298,Garen,Sett,-1,0,1,0
5299,Garen,Aphelios,1,1,1,1
5300,Garen,Viego,-2,0,2,0
5301,Garen,Rell,1,0,1,0
5302,Garen,Lillia,0,-1,0,1
5303,Garen,Yone,-1,-2,1,4
5304,Gnar,Aatrox,1,1,1,1
5305,Gnar,Akali,-2,-3,2,5
5306,Gnar,Aurelion Sol,0,0,0,0
5307,Gnar,Ahri,0,0,0,0
5308,Gnar,Akshan,0,0,0,2
5309,Gnar,Alistar,-1,-2,3,2
5310,Gnar,Amumu,-1,1,1,3
5311,Gnar,Anivia,3,0,3,2
5312,Gnar,Annie,1,1,3,1
5313,Gnar,Ashe,-2,-2,2,10
5314,Gnar,Azir,0,0,2,0
5315,Gnar,Bard,0,1,2,1
5316,Gnar,Blitzcrank,0,0,0,2
5317,Gnar,Brand,-1,0,1,2
5318,Gnar,Braum,-1,2,1,4
5319,Gnar,Camille,0,0,0,6
5320,Gnar,Caitlyn,0,-2,0,2
5321,Gnar,Cassiopeia,0,1,0,1
5322,Gnar,Cho Gath,0,0,0,0
5323,Gnar,Corki,1,0,1,0
5324,Gnar,Darius,1,-4,1,6
5325,Gnar,Dr. Mundo,0,0,0,0
5326,Gnar,Diana,-1,0,5,6
5327,Gnar,Draven,-1,3,1,5
5328,Gnar,Ekko,-1,-3,7,7
5329,Gnar,Elise,-1,0,1,0
5330,Gnar,Evelynn,-2,-1,4,1
5331,Gnar,Ezreal,-1,2,7,10
5332,Gnar,Fiddlesticks,-1,1,9,5
5333,Gnar,Fiora,0,27,0,29
5334,Gnar,Fizz,1,0,1,0
5335,Gnar,Galio,0,0,0,0
5336,Gnar,Gangplank,0,2,0,6
5337,Gnar,Garen,0,1,0,1
5338,Gnar,Gnar,20,0,20,0
5339,Gnar,Gragas,2,-4,2,6
5340,Gnar,Graves,2,-9,12,11
5341,Gnar,Gwen,-1,0,1,2
5342,Gnar,Hecarim,0,0,0,0
5343,Gnar,Heimerdinger,8,2,8,2
5344,Gnar,Irelia,-2,-2,2,10
5345,Gnar,Ivern,1,0,3,0
5346,Gnar,Illaoi,0,0,0,0
5347,Gnar,Janna,0,1,0,1
5348,Gnar,Jarvan IV,0,0,0,0
5349,Gnar,Jax,0,1,0,3
5350,Gnar,Jayce,1,-3,1,3
5351,Gnar,Jhin,-1,0,9,0
5352,Gnar,Jinx,-1,0,1,2
5353,Gnar,Karma,3,1,5,5
5354,Gnar,Kalista,0,0,0,0
5355,Gnar,Karthus,0,2,4,6
5356,Gnar,Kassadin,0,0,2,2
5357,Gnar,Kai Sa,0,0,0,0
5358,Gnar,Katarina,0,1,2,3
5359,Gnar,Kayn,1,5,1,11
5360,Gnar,Kayle,-3,1,5,1
5361,Gnar,Kennen,0,-1,0,1
5362,Gnar,Kha Zix,0,0,0,0
5363,Gnar,Kog Maw,0,0,0,0
5364,Gnar,Kled,0,-1,0,1
5365,Gnar,Kindred,0,0,4,2
5366,Gnar,LeBlanc,0,0,0,0
5367,Gnar,Lee Sin,0,0,0,0
5368,Gnar,Leona,-2,0,2,2
5369,Gnar,Lucian,2,-4,14,6
5370,Gnar,Lissandra,-1,2,1,2
5371,Gnar,Lulu,-2,5,6,7
5372,Gnar,Lux,-2,-1,6,5
5373,Gnar,Malphite,0,-1,0,1
5374,Gnar,Malzahar,-1,0,1,0
5375,Gnar,Maokai,0,-1,0,1
5376,Gnar,Master Yi,0,0,0,0
5377,Gnar,Miss Fortune,0,0,0,0
5378,Gnar,Mordekaiser,0,0,0,0
5379,Gnar,Morgana,-1,0,1,4
5380,Gnar,Nami,-1,1,1,1
5381,Gnar,Nasus,0,-1,0,1
5382,Gnar,Nautilus,1,-1,5,7
5383,Gnar,Neeko,0,0,0,0
5384,Gnar,Nidalee,-2,6,2,8
5385,Gnar,Nocturne,2,-1,2,1
5386,Gnar,Nunu and Willump,0,0,0,0
5387,Gnar,Olaf,0,4,0,4
5388,Gnar,Orrn,0,0,0,0
5389,Gnar,Orianna,3,-1,5,1
5390,Gnar,Pantheon,0,-1,0,5
5391,Gnar,Poppy,0,0,0,0
5392,Gnar,Pyke,0,-1,4,1
5393,Gnar,Quinn,0,1,2,1
5394,Gnar,Rammus,0,0,0,0
5395,Gnar,Rakan,3,-4,3,6
5396,Gnar,Rek Sai,0,0,0,0
5397,Gnar,Renekton,0,-1,0,7
5398,Gnar,Rengar,-6,0,6,0
5399,Gnar,Riven,0,1,0,1
5400,Gnar,Rumble,0,0,2,4
5401,Gnar,Ryze,0,-3,2,5
5402,Gnar,Samira,-3,3,3,3
5403,Gnar,Sejuani,0,0,0,0
5404,Gnar,Seraphine,0,4,12,6
5405,Gnar,Shaco,-2,0,4,4
5406,Gnar,Shen,0,1,0,1
5407,Gnar,Shyvana,0,0,0,0
5408,Gnar,Singed,1,-1,1,1
5409,Gnar,Sion,3,-1,3,1
5410,Gnar,Sivir,1,0,1,2
5411,Gnar,Skarner,-1,1,1,1
5412,Gnar,Sona,-1,-3,13,3
5413,Gnar,Soraka,-1,-2,1,2
5414,Gnar,Swain,-3,0,3,2
5415,Gnar,Syndra,-1,7,1,9
5416,Gnar,Sylas,-2,2,2,8
5417,Gnar,Talon,0,-2,2,2
5418,Gnar,Taliyah,0,1,0,1
5419,Gnar,Taric,3,0,3,0
5420,Gnar,Tahm Kench,0,0,0,0
5421,Gnar,Thresh,-10,-6,10,14
5422,Gnar,Teemo,0,0,0,0
5423,Gnar,Tristana,0,0,0,2
5424,Gnar,Trundle,2,0,4,10
5425,Gnar,Tryndamere,0,0,0,0
5426,Gnar,Twisted Fate,0,0,0,0
5427,Gnar,Twitch,-1,-2,1,2
5428,Gnar,Udyr,-1,0,1,0
5429,Gnar,Urgot,0,-1,0,1
5430,Gnar,Varus,-3,-2,7,2
5431,Gnar,Vayne,-3,6,3,8
5432,Gnar,Veigar,3,0,3,0
5433,Gnar,Vel Koz,0,0,0,0
5434,Gnar,Vi,0,2,0,2
5435,Gnar,Viktor,-1,0,1,0
5436,Gnar,Vladimir,5,2,5,2
5437,Gnar,Volibear,-1,-1,1,1
5438,Gnar,Warwick,0,0,0,0
5439,Gnar,Wukong,0,0,0,0
5440,Gnar,Xayah,1,-3,1,7
5441,Gnar,Xerath,-1,0,1,2
5442,Gnar,Xin Zhao,0,0,0,0
5443,Gnar,Yasuo,1,3,3,3
5444,Gnar,Yorick,0,0,0,0
5445,Gnar,Zac,0,-1,0,1
5446,Gnar,Zed,0,-5,0,5
5447,Gnar,Ziggs,0,-5,4,9
5448,Gnar,Zilean,1,-1,1,1
5449,Gnar,Zoe,-1,0,3,0
5450,Gnar,Zyra,-1,0,1,0
5451,Gnar,Yuumi,0,0,2,4
5452,Gnar,Senna,4,0,6,8
5453,Gnar,Qiana,0,0,0,0
5454,Gnar,Sett,-1,-3,1,5
5455,Gnar,Aphelios,0,-2,10,6
5456,Gnar,Viego,-2,2,6,6
5457,Gnar,Rell,-2,0,2,0
5458,Gnar,Lillia,0,0,0,2
5459,Gnar,Yone,1,-5,5,9
5460,Gragas,Aatrox,0,0,0,0
5461,Gragas,Akali,0,1,2,3
5462,Gragas,Aurelion Sol,0,0,0,0
5463,Gragas,Ahri,-2,0,2,0
5464,Gragas,Akshan,1,1,3,1
5465,Gragas,Alistar,2,0,2,2
5466,Gragas,Amumu,0,0,0,0
5467,Gragas,Anivia,1,-1,1,7
5468,Gragas,Annie,-1,-1,1,1
5469,Gragas,Ashe,4,1,6,7
5470,Gragas,Azir,2,0,2,0
5471,Gragas,Bard,3,-4,3,4
5472,Gragas,Blitzcrank,3,-4,3,4
5473,Gragas,Brand,5,1,5,3
5474,Gragas,Braum,3,1,3,7
5475,Gragas,Camille,3,1,5,3
5476,Gragas,Caitlyn,0,2,2,2
5477,Gragas,Cassiopeia,0,-1,0,1
5478,Gragas,Cho Gath,0,0,0,0
5479,Gragas,Corki,0,1,0,1
5480,Gragas,Darius,2,0,2,4
5481,Gragas,Dr. Mundo,0,0,0,0
5482,Gragas,Diana,-3,9,3,11
5483,Gragas,Draven,-3,0,3,2
5484,Gragas,Ekko,2,4,6,14
5485,Gragas,Elise,0,0,0,0
5486,Gragas,Evelynn,-2,0,4,0
5487,Gragas,Ezreal,8,3,14,17
5488,Gragas,Fiddlesticks,-1,0,1,2
5489,Gragas,Fiora,3,1,9,3
5490,Gragas,Fizz,0,0,0,0
5491,Gragas,Galio,0,-1,2,1
5492,Gragas,Gangplank,5,0,5,2
5493,Gragas,Garen,0,0,0,0
5494,Gragas,Gnar,2,4,2,6
5495,Gragas,Gragas,0,0,0,0
5496,Gragas,Graves,2,-3,14,13
5497,Gragas,Gwen,-1,-1,1,1
5498,Gragas,Hecarim,0,1,0,1
5499,Gragas,Heimerdinger,1,0,3,0
5500,Gragas,Irelia,4,2,12,6
5501,Gragas,Ivern,0,0,2,0
5502,Gragas,Illaoi,7,3,9,3
5503,Gragas,Janna,-4,-3,6,3
5504,Gragas,Jarvan IV,0,0,0,0
5505,Gragas,Jax,-1,-1,11,1
5506,Gragas,Jayce,0,4,2,14
5507,Gragas,Jhin,1,1,11,5
5508,Gragas,Jinx,0,-3,2,9
5509,Gragas,Karma,-1,7,7,11
5510,Gragas,Kalista,5,-2,7,4
5511,Gragas,Karthus,0,-3,0,3
5512,Gragas,Kassadin,-1,0,1,0
5513,Gragas,Kai Sa,0,0,0,0
5514,Gragas,Katarina,3,-2,7,14
5515,Gragas,Kayn,-1,-2,3,6
5516,Gragas,Kayle,0,4,0,4
5517,Gragas,Kennen,-1,0,1,4
5518,Gragas,Kha Zix,0,0,0,0
5519,Gragas,Kog Maw,0,0,0,0
5520,Gragas,Kled,-2,-1,2,3
5521,Gragas,Kindred,-1,1,1,1
5522,Gragas,LeBlanc,0,0,0,0
5523,Gragas,Lee Sin,0,0,0,0
5524,Gragas,Leona,-2,4,2,8
5525,Gragas,Lucian,8,1,12,25
5526,Gragas,Lissandra,4,-5,6,5
5527,Gragas,Lulu,0,2,4,8
5528,Gragas,Lux,-2,4,6,10
5529,Gragas,Malphite,-2,1,2,5
5530,Gragas,Malzahar,1,0,1,0
5531,Gragas,Maokai,0,-1,0,1
5532,Gragas,Master Yi,0,0,0,0
5533,Gragas,Miss Fortune,0,0,0,0
5534,Gragas,Mordekaiser,-1,-2,1,4
5535,Gragas,Morgana,1,0,3,0
5536,Gragas,Nami,2,-2,4,8
5537,Gragas,Nasus,0,0,0,0
5538,Gragas,Nautilus,3,1,7,3
5539,Gragas,Neeko,0,0,0,0
5540,Gragas,Nidalee,-1,-5,3,7
5541,Gragas,Nocturne,0,0,0,0
5542,Gragas,Nunu and Willump,0,0,0,0
5543,Gragas,Olaf,0,-1,0,5
5544,Gragas,Orrn,0,0,0,0
5545,Gragas,Orianna,0,0,0,0
5546,Gragas,Pantheon,-2,-1,2,1
5547,Gragas,Poppy,1,1,1,1
5548,Gragas,Pyke,-1,2,5,4
5549,Gragas,Quinn,2,1,4,1
5550,Gragas,Rammus,3,0,3,0
5551,Gragas,Rakan,-1,4,3,8
5552,Gragas,Rek Sai,0,0,0,0
5553,Gragas,Renekton,-2,-1,2,3
5554,Gragas,Rengar,-1,4,1,6
5555,Gragas,Riven,-2,9,2,17
5556,Gragas,Rumble,-4,-1,4,1
5557,Gragas,Ryze,-1,-1,3,3
5558,Gragas,Samira,-2,2,2,4
5559,Gragas,Sejuani,0,0,0,0
5560,Gragas,Seraphine,-1,3,3,11
5561,Gragas,Shaco,4,5,6,7
5562,Gragas,Shen,1,1,1,3
5563,Gragas,Shyvana,-1,0,1,0
5564,Gragas,Singed,4,-1,4,1
5565,Gragas,Sion,-2,-3,2,3
5566,Gragas,Sivir,-2,-3,2,3
5567,Gragas,Skarner,-3,2,3,2
5568,Gragas,Sona,2,1,2,11
5569,Gragas,Soraka,2,-1,4,1
